date,country,trade_type,commodity_category,trade_value_mn_usd
2018-04,Zimbabwe,export,platinum,39.045
2018-04,Zimbabwe,export,diamonds,20.304
2018-04,Zimbabwe,export,lithium,12.521
2018-04,Zimbabwe,export,agriculture,19.175
2018-04,Zimbabwe,export,ferrochrome,6.918
2018-04,Zimbabwe,export,other,4.235
2018-05,Zimbabwe,export,gold_precious_metals,114.716
2018-05,Zimbabwe,export,tobacco,59.027
2018-05,Zimbabwe,export,nickel,48.242
2018-05,Zimbabwe,export,chromite,37.904
2018-05,Zimbabwe,export,platinum,27.434
2018-05,Zimbabwe,export,diamonds,17.335
2018-05,Zimbabwe,export,lithium,10.77
2018-05,Zimbabwe,export,agriculture,12.403
2018-05,Zimbabwe,export,ferrochrome,5.307
2018-05,Zimbabwe,export,other,3.929
2018-06,Zimbabwe,export,gold_precious_metals,99.812
2018-06,Zimbabwe,export,tobacco,50.258
2018-06,Zimbabwe,export,nickel,38.03
2018-06,Zimbabwe,export,chromite,38.408
2018-06,Zimbabwe,export,platinum,25.954
2018-06,Zimbabwe,export,diamonds,16.86
2018-06,Zimbabwe,export,lithium,9.941
2018-06,Zimbabwe,export,agriculture,13.083
2018-06,Zimbabwe,export,ferrochrome,7.771
2018-06,Zimbabwe,export,other,2.286
2018-07,Zimbabwe,export,gold_precious_metals,91.965
2018-07,Zimbabwe,export,tobacco,71.518
2018-07,Zimbabwe,export,nickel,40.785
2018-07,Zimbabwe,export,chromite,46.203
2018-07,Zimbabwe,export,platinum,25.742
2018-07,Zimbabwe,export,diamonds,12.921
2018-07,Zimbabwe,export,lithium,10.437
2018-07,Zimbabwe,export,agriculture,13.806
2018-07,Zimbabwe,export,ferrochrome,5.478
2018-07,Zimbabwe,export,other,2.89
2018-08,Zimbabwe,export,gold_precious_metals,131.937
2018-08,Zimbabwe,export,tobacco,71.095
2018-08,Zimbabwe,export,nickel,48.833
2018-08,Zimbabwe,export,chromite,52.889
2018-08,Zimbabwe,export,platinum,26.259
2018-08,Zimbabwe,export,diamonds,18.523
2018-08,Zimbabwe,export,lithium,14.751
2018-08,Zimbabwe,export,agriculture,14.689
2018-08,Zimbabwe,export,ferrochrome,8.259
2018-08,Zimbabwe,export,other,3.156
2018-09,Zimbabwe,export,gold_precious_metals,119.01
2018-09,Zimbabwe,export,tobacco,72.342
2018-09,Zimbabwe,export,nickel,63.779
2018-09,Zimbabwe,export,chromite,52.407
2018-09,Zimbabwe,export,platinum,27.035
2018-09,Zimbabwe,export,diamonds,18.256
2018-09,Zimbabwe,export,lithium,14.548
2018-09,Zimbabwe,export,agriculture,19.708
2018-09,Zimbabwe,export,ferrochrome,7.912
2018-09,Zimbabwe,export,other,2.986
2018-10,Zimbabwe,export,gold_precious_metals,107.378
2018-10,Zimbabwe,export,tobacco,73.06
2018-10,Zimbabwe,export,nickel,48.35
2018-10,Zimbabwe,export,chromite,47.051
2018-10,Zimbabwe,export,platinum,34.8
2018-10,Zimbabwe,export,diamonds,19.538
2018-10,Zimbabwe,export,lithium,14.789
2018-10,Zimbabwe,export,agriculture,14.106
2018-10,Zimbabwe,export,ferrochrome,6.243
2018-10,Zimbabwe,export,other,5.08
2018-11,Zimbabwe,export,gold_precious_metals,93.635
2018-11,Zimbabwe,export,tobacco,52.859
2018-11,Zimbabwe,export,nickel,39.362
2018-11,Zimbabwe,export,chromite,37.624
2018-11,Zimbabwe,export,platinum,21.956
2018-11,Zimbabwe,export,diamonds,18.776
2018-11,Zimbabwe,export,lithium,12.257
2018-11,Zimbabwe,export,agriculture,9.764
2018-11,Zimbabwe,export,ferrochrome,6.581
2018-11,Zimbabwe,export,other,2.361
2018-12,Zimbabwe,export,gold_precious_metals,89.566
2018-12,Zimbabwe,export,tobacco,53.013
2018-12,Zimbabwe,export,nickel,41.674
2018-12,Zimbabwe,export,chromite,42.861
2018-12,Zimbabwe,export,platinum,22.992
2018-12,Zimbabwe,export,diamonds,12.596
2018-12,Zimbabwe,export,lithium,13.587
2018-12,Zimbabwe,export,agriculture,13.515
2018-12,Zimbabwe,export,ferrochrome,16.165
2018-12,Zimbabwe,export,other,2.771
2019-01,Zimbabwe,export,gold_precious_metals,108.752
2019-01,Zimbabwe,export,tobacco,63.629
2019-01,Zimbabwe,export,nickel,43.0
2019-01,Zimbabwe,export,chromite,52.078
2019-01,Zimbabwe,export,platinum,25.633
2019-01,Zimbabwe,export,diamonds,19.085
2019-01,Zimbabwe,export,lithium,17.888
2019-01,Zimbabwe,export,agriculture,13.289
2019-01,Zimbabwe,export,ferrochrome,6.708
2019-01,Zimbabwe,export,other,4.476
2019-02,Zimbabwe,export,gold_precious_metals,141.082
2019-02,Zimbabwe,export,tobacco,82.579
2019-02,Zimbabwe,export,nickel,60.554
2019-02,Zimbabwe,export,chromite,56.005
2019-02,Zimbabwe,export,platinum,32.114
2019-02,Zimbabwe,export,diamonds,20.459
2019-02,Zimbabwe,export,lithium,14.816
2019-02,Zimbabwe,export,agriculture,21.807
2019-02,Zimbabwe,export,ferrochrome,7.927
2019-02,Zimbabwe,export,other,3.381
2019-03,Zimbabwe,export,gold_precious_metals,152.683
2019-03,Zimbabwe,export,tobacco,81.593
2019-03,Zimbabwe,export,nickel,67.21
2019-03,Zimbabwe,export,chromite,70.692
2019-03,Zimbabwe,export,platinum,44.431
2019-03,Zimbabwe,export,diamonds,31.657
2019-03,Zimbabwe,export,lithium,22.01
2019-03,Zimbabwe,export,agriculture,19.674
2019-03,Zimbabwe,export,ferrochrome,8.07
2019-03,Zimbabwe,export,other,7.776
2019-04,Zimbabwe,export,gold_precious_metals,164.5
2019-04,Zimbabwe,export,tobacco,98.353
2019-04,Zimbabwe,export,nickel,69.62
2019-04,Zimbabwe,export,chromite,65.272
2019-04,Zimbabwe,export,platinum,38.28
2019-04,Zimbabwe,export,diamonds,24.017
2019-04,Zimbabwe,export,lithium,19.873
2019-04,Zimbabwe,export,agriculture,20.266
2019-04,Zimbabwe,export,ferrochrome,8.295
2019-04,Zimbabwe,export,other,5.671
2019-05,Zimbabwe,export,gold_precious_metals,130.318
2019-05,Zimbabwe,export,tobacco,74.394
2019-05,Zimbabwe,export,nickel,51.838
2019-05,Zimbabwe,export,chromite,50.993
2019-05,Zimbabwe,export,platinum,41.806
2019-05,Zimbabwe,export,diamonds,15.606
2019-05,Zimbabwe,export,lithium,12.2
2019-05,Zimbabwe,export,agriculture,13.205
2019-05,Zimbabwe,export,ferrochrome,11.287
2019-05,Zimbabwe,export,other,3.036
2019-06,Zimbabwe,export,gold_precious_metals,116.167
2019-06,Zimbabwe,export,tobacco,63.573
2019-06,Zimbabwe,export,nickel,58.728
2019-06,Zimbabwe,export,chromite,50.832
2019-06,Zimbabwe,export,platinum,26.424
2019-06,Zimbabwe,export,diamonds,15.391
2019-06,Zimbabwe,export,lithium,14.253
2019-06,Zimbabwe,export,agriculture,16.389
2019-06,Zimbabwe,export,ferrochrome,5.585
2019-06,Zimbabwe,export,other,3.242
2019-07,Zimbabwe,export,gold_precious_metals,128.008
2019-07,Zimbabwe,export,tobacco,64.873
2019-07,Zimbabwe,export,nickel,51.309
2019-07,Zimbabwe,export,chromite,60.703
2019-07,Zimbabwe,export,platinum,26.781
2019-07,Zimbabwe,export,diamonds,17.948
2019-07,Zimbabwe,export,lithium,14.429
2019-07,Zimbabwe,export,agriculture,17.581
2019-07,Zimbabwe,export,ferrochrome,6.952
2019-07,Zimbabwe,export,other,3.003
2019-08,Zimbabwe,export,gold_precious_metals,135.99
2019-08,Zimbabwe,export,tobacco,77.103
2019-08,Zimbabwe,export,nickel,72.688
2019-08,Zimbabwe,export,chromite,62.876
2019-08,Zimbabwe,export,platinum,39.546
2019-08,Zimbabwe,export,diamonds,19.91
2019-08,Zimbabwe,export,lithium,17.317
2019-08,Zimbabwe,export,agriculture,14.971
2019-08,Zimbabwe,export,ferrochrome,9.761
2019-08,Zimbabwe,export,other,4.882
2019-09,Zimbabwe,export,gold_precious_metals,152.216
2019-09,Zimbabwe,export,tobacco,76.492
2019-09,Zimbabwe,export,nickel,64.857
2019-09,Zimbabwe,export,chromite,51.943
2019-09,Zimbabwe,export,platinum,39.093
2019-09,Zimbabwe,export,diamonds,19.524
2019-09,Zimbabwe,export,lithium,18.002
2019-09,Zimbabwe,export,agriculture,26.776
2019-09,Zimbabwe,export,ferrochrome,9.122
2019-09,Zimbabwe,export,other,6.095
2019-10,Zimbabwe,export,gold_precious_metals,125.575
2019-10,Zimbabwe,export,tobacco,65.614
2019-10,Zimbabwe,export,nickel,52.324
2019-10,Zimbabwe,export,chromite,55.104
2019-10,Zimbabwe,export,platinum,30.883
2019-10,Zimbabwe,export,diamonds,26.69
2019-10,Zimbabwe,export,lithium,17.173
2019-10,Zimbabwe,export,agriculture,13.162
2019-10,Zimbabwe,export,ferrochrome,6.139
2019-10,Zimbabwe,export,other,4.466
2019-11,Zimbabwe,export,gold_precious_metals,109.114
2019-11,Zimbabwe,export,tobacco,59.15
2019-11,Zimbabwe,export,nickel,49.993
2019-11,Zimbabwe,export,chromite,47.99
2019-11,Zimbabwe,export,platinum,28.454
2019-11,Zimbabwe,export,diamonds,21.55
2019-11,Zimbabwe,export,lithium,16.992
2019-11,Zimbabwe,export,agriculture,11.107
2019-11,Zimbabwe,export,ferrochrome,6.28
2019-11,Zimbabwe,export,other,3.23
2019-12,Zimbabwe,export,gold_precious_metals,111.534
2019-12,Zimbabwe,export,tobacco,68.308
2019-12,Zimbabwe,export,nickel,45.708
2019-12,Zimbabwe,export,chromite,42.895
2019-12,Zimbabwe,export,platinum,25.76
2019-12,Zimbabwe,export,diamonds,16.233
2019-12,Zimbabwe,export,lithium,13.393
2019-12,Zimbabwe,export,agriculture,12.113
2019-12,Zimbabwe,export,ferrochrome,9.118
2019-12,Zimbabwe,export,other,2.731
2020-01,Zimbabwe,export,gold_precious_metals,113.338
2020-01,Zimbabwe,export,tobacco,82.707
2020-01,Zimbabwe,export,nickel,68.106
2020-01,Zimbabwe,export,chromite,54.368
2020-01,Zimbabwe,export,platinum,36.928
2020-01,Zimbabwe,export,diamonds,17.11
2020-01,Zimbabwe,export,lithium,13.893
2020-01,Zimbabwe,export,agriculture,12.509
2020-01,Zimbabwe,export,ferrochrome,11.404
2020-01,Zimbabwe,export,other,3.436
2020-02,Zimbabwe,export,gold_precious_metals,163.28
2020-02,Zimbabwe,export,tobacco,80.904
2020-02,Zimbabwe,export,nickel,71.391
2020-02,Zimbabwe,export,chromite,69.026
2020-02,Zimbabwe,export,platinum,43.499
2020-02,Zimbabwe,export,diamonds,22.822
2020-02,Zimbabwe,export,lithium,32.895
2020-02,Zimbabwe,export,agriculture,18.887
2020-02,Zimbabwe,export,ferrochrome,7.811
2020-02,Zimbabwe,export,other,3.86
2020-03,Zimbabwe,export,gold_precious_metals,176.291
2020-03,Zimbabwe,export,tobacco,113.677
2020-03,Zimbabwe,export,nickel,70.334
2020-03,Zimbabwe,export,chromite,83.447
2020-03,Zimbabwe,export,platinum,47.231
2020-03,Zimbabwe,export,diamonds,27.585
2020-03,Zimbabwe,export,lithium,18.718
2020-03,Zimbabwe,export,agriculture,22.684
2020-03,Zimbabwe,export,ferrochrome,11.639
2020-03,Zimbabwe,export,other,4.39
2020-04,Zimbabwe,export,gold_precious_metals,174.183
2020-04,Zimbabwe,export,tobacco,98.679
2020-04,Zimbabwe,export,nickel,74.634
2020-04,Zimbabwe,export,chromite,64.443
2020-04,Zimbabwe,export,platinum,48.932
2020-04,Zimbabwe,export,diamonds,28.395
2020-04,Zimbabwe,export,lithium,25.202
2020-04,Zimbabwe,export,agriculture,19.686
2020-04,Zimbabwe,export,ferrochrome,8.574
2020-04,Zimbabwe,export,other,4.265
2020-05,Zimbabwe,export,gold_precious_metals,124.762
2020-05,Zimbabwe,export,tobacco,81.052
2020-05,Zimbabwe,export,nickel,51.516
2020-05,Zimbabwe,export,chromite,60.156
2020-05,Zimbabwe,export,platinum,32.405
2020-05,Zimbabwe,export,diamonds,36.869
2020-05,Zimbabwe,export,lithium,17.126
2020-05,Zimbabwe,export,agriculture,19.402
2020-05,Zimbabwe,export,ferrochrome,10.566
2020-05,Zimbabwe,export,other,3.321
2020-06,Zimbabwe,export,gold_precious_metals,125.981
2020-06,Zimbabwe,export,tobacco,72.937
2020-06,Zimbabwe,export,nickel,64.376
2020-06,Zimbabwe,export,chromite,44.281
2020-06,Zimbabwe,export,platinum,32.012
2020-06,Zimbabwe,export,diamonds,16.539
2020-06,Zimbabwe,export,lithium,12.696
2020-06,Zimbabwe,export,agriculture,14.323
2020-06,Zimbabwe,export,ferrochrome,6.396
2020-06,Zimbabwe,export,other,4.292
2020-07,Zimbabwe,export,gold_precious_metals,113.163
2020-07,Zimbabwe,export,tobacco,71.675
2020-07,Zimbabwe,export,nickel,55.104
2020-07,Zimbabwe,export,chromite,46.381
2020-07,Zimbabwe,export,platinum,39.547
2020-07,Zimbabwe,export,diamonds,28.989
2020-07,Zimbabwe,export,lithium,15.551
2020-07,Zimbabwe,export,agriculture,15.143
2020-07,Zimbabwe,export,ferrochrome,7.266
2020-07,Zimbabwe,export,other,3.023
2020-08,Zimbabwe,export,gold_precious_metals,127.503
2020-08,Zimbabwe,export,tobacco,78.225
2020-08,Zimbabwe,export,nickel,72.541
2020-08,Zimbabwe,export,chromite,55.027
2020-08,Zimbabwe,export,platinum,33.106
2020-08,Zimbabwe,export,diamonds,25.103
2020-08,Zimbabwe,export,lithium,17.187
2020-08,Zimbabwe,export,agriculture,22.463
2020-08,Zimbabwe,export,ferrochrome,7.089
2020-08,Zimbabwe,export,other,4.513
2020-09,Zimbabwe,export,gold_precious_metals,177.533
2020-09,Zimbabwe,export,tobacco,83.628
2020-09,Zimbabwe,export,nickel,76.437
2020-09,Zimbabwe,export,chromite,65.079
2020-09,Zimbabwe,export,platinum,39.694
2020-09,Zimbabwe,export,diamonds,25.271
2020-09,Zimbabwe,export,lithium,25.56
2020-09,Zimbabwe,export,agriculture,19.403
2020-09,Zimbabwe,export,ferrochrome,11.112
2020-09,Zimbabwe,export,other,4.714
2020-10,Zimbabwe,export,gold_precious_metals,148.153
2020-10,Zimbabwe,export,tobacco,92.397
2020-10,Zimbabwe,export,nickel,75.316
2020-10,Zimbabwe,export,chromite,62.56
2020-10,Zimbabwe,export,platinum,45.94
2020-10,Zimbabwe,export,diamonds,24.534
2020-10,Zimbabwe,export,lithium,23.382
2020-10,Zimbabwe,export,agriculture,20.16
2020-10,Zimbabwe,export,ferrochrome,16.418
2020-10,Zimbabwe,export,other,3.851
2020-11,Zimbabwe,export,gold_precious_metals,134.628
2020-11,Zimbabwe,export,tobacco,80.006
2020-11,Zimbabwe,export,nickel,63.516
2020-11,Zimbabwe,export,chromite,58.34
2020-11,Zimbabwe,export,platinum,30.003
2020-11,Zimbabwe,export,diamonds,25.749
2020-11,Zimbabwe,export,lithium,18.193
2020-11,Zimbabwe,export,agriculture,17.007
2020-11,Zimbabwe,export,ferrochrome,15.11
2020-11,Zimbabwe,export,other,3.345
2020-12,Zimbabwe,export,gold_precious_metals,129.251
2020-12,Zimbabwe,export,tobacco,68.023
2020-12,Zimbabwe,export,nickel,51.406
2020-12,Zimbabwe,export,chromite,54.88
2020-12,Zimbabwe,export,platinum,43.817
2020-12,Zimbabwe,export,diamonds,18.863
2020-12,Zimbabwe,export,lithium,20.351
2020-12,Zimbabwe,export,agriculture,14.914
2020-12,Zimbabwe,export,ferrochrome,6.516
2020-12,Zimbabwe,export,other,7.684
2021-01,Zimbabwe,export,gold_precious_metals,117.221
2021-01,Zimbabwe,export,tobacco,70.9
2021-01,Zimbabwe,export,nickel,60.142
2021-01,Zimbabwe,export,chromite,47.239
2021-01,Zimbabwe,export,platinum,30.508
2021-01,Zimbabwe,export,diamonds,19.658
2021-01,Zimbabwe,export,lithium,17.945
2021-01,Zimbabwe,export,agriculture,15.323
2021-01,Zimbabwe,export,ferrochrome,10.441
2021-01,Zimbabwe,export,other,3.495
2021-02,Zimbabwe,export,gold_precious_metals,176.749
2021-02,Zimbabwe,export,tobacco,97.846
2021-02,Zimbabwe,export,nickel,72.367
2021-02,Zimbabwe,export,chromite,67.923
2021-02,Zimbabwe,export,platinum,36.53
2021-02,Zimbabwe,export,diamonds,29.005
2021-02,Zimbabwe,export,lithium,16.861
2021-02,Zimbabwe,export,agriculture,18.664
2021-02,Zimbabwe,export,ferrochrome,8.119
2021-02,Zimbabwe,export,other,3.962
2021-03,Zimbabwe,export,gold_precious_metals,184.2
2021-03,Zimbabwe,export,tobacco,115.111
2021-03,Zimbabwe,export,nickel,98.957
2021-03,Zimbabwe,export,chromite,94.689
2021-03,Zimbabwe,export,platinum,47.906
2021-03,Zimbabwe,export,diamonds,28.649
2021-03,Zimbabwe,export,lithium,41.297
2021-03,Zimbabwe,export,agriculture,20.33
2021-03,Zimbabwe,export,ferrochrome,12.229
2021-03,Zimbabwe,export,other,4.945
2021-04,Zimbabwe,export,gold_precious_metals,179.626
2021-04,Zimbabwe,export,tobacco,111.898
2021-04,Zimbabwe,export,nickel,106.032
2021-04,Zimbabwe,export,chromite,84.81
2021-04,Zimbabwe,export,platinum,51.484
2021-04,Zimbabwe,export,diamonds,25.408
2021-04,Zimbabwe,export,lithium,20.791
2021-04,Zimbabwe,export,agriculture,19.459
2021-04,Zimbabwe,export,ferrochrome,13.517
2021-04,Zimbabwe,export,other,5.79
2021-05,Zimbabwe,export,gold_precious_metals,154.799
2021-05,Zimbabwe,export,tobacco,105.536
2021-05,Zimbabwe,export,nickel,64.262
2021-05,Zimbabwe,export,chromite,62.719
2021-05,Zimbabwe,export,platinum,42.421
2021-05,Zimbabwe,export,diamonds,21.164
2021-05,Zimbabwe,export,lithium,18.906
2021-05,Zimbabwe,export,agriculture,17.708
2021-05,Zimbabwe,export,ferrochrome,8.015
2021-05,Zimbabwe,export,other,5.44
2021-06,Zimbabwe,export,gold_precious_metals,138.741
2021-06,Zimbabwe,export,tobacco,82.481
2021-06,Zimbabwe,export,nickel,79.34
2021-06,Zimbabwe,export,chromite,73.097
2021-06,Zimbabwe,export,platinum,35.644
2021-06,Zimbabwe,export,diamonds,24.352
2021-06,Zimbabwe,export,lithium,19.553
2021-06,Zimbabwe,export,agriculture,15.938
2021-06,Zimbabwe,export,ferrochrome,17.038
2021-06,Zimbabwe,export,other,13.672
2021-07,Zimbabwe,export,gold_precious_metals,137.841
2021-07,Zimbabwe,export,tobacco,81.549
2021-07,Zimbabwe,export,nickel,54.368
2021-07,Zimbabwe,export,chromite,60.384
2021-07,Zimbabwe,export,platinum,59.603
2021-07,Zimbabwe,export,diamonds,24.326
2021-07,Zimbabwe,export,lithium,18.446
2021-07,Zimbabwe,export,agriculture,20.446
2021-07,Zimbabwe,export,ferrochrome,11.991
2021-07,Zimbabwe,export,other,3.577
2021-08,Zimbabwe,export,gold_precious_metals,169.286
2021-08,Zimbabwe,export,tobacco,109.891
2021-08,Zimbabwe,export,nickel,78.344
2021-08,Zimbabwe,export,chromite,65.596
2021-08,Zimbabwe,export,platinum,48.892
2021-08,Zimbabwe,export,diamonds,38.926
2021-08,Zimbabwe,export,lithium,21.124
2021-08,Zimbabwe,export,agriculture,26.395
2021-08,Zimbabwe,export,ferrochrome,10.769
2021-08,Zimbabwe,export,other,4.302
2021-09,Zimbabwe,export,gold_precious_metals,202.956
2021-09,Zimbabwe,export,tobacco,119.0
2021-09,Zimbabwe,export,nickel,86.513
2021-09,Zimbabwe,export,chromite,68.948
2021-09,Zimbabwe,export,platinum,38.632
2021-09,Zimbabwe,export,diamonds,26.076
2021-09,Zimbabwe,export,lithium,21.255
2021-09,Zimbabwe,export,agriculture,21.924
2021-09,Zimbabwe,export,ferrochrome,9.476
2021-09,Zimbabwe,export,other,4.735
2021-10,Zimbabwe,export,gold_precious_metals,157.875
2021-10,Zimbabwe,export,tobacco,101.42
2021-10,Zimbabwe,export,nickel,67.201
2021-10,Zimbabwe,export,chromite,64.405
2021-10,Zimbabwe,export,platinum,47.711
2021-10,Zimbabwe,export,diamonds,26.794
2021-10,Zimbabwe,export,lithium,17.226
2021-10,Zimbabwe,export,agriculture,26.905
2021-10,Zimbabwe,export,ferrochrome,7.905
2021-10,Zimbabwe,export,other,3.979
2021-11,Zimbabwe,export,gold_precious_metals,124.664
2021-11,Zimbabwe,export,tobacco,75.402
2021-11,Zimbabwe,export,nickel,64.124
2021-11,Zimbabwe,export,chromite,52.011
2021-11,Zimbabwe,export,platinum,31.336
2021-11,Zimbabwe,export,diamonds,29.753
2021-11,Zimbabwe,export,lithium,17.973
2021-11,Zimbabwe,export,agriculture,13.618
2021-11,Zimbabwe,export,ferrochrome,9.132
2021-11,Zimbabwe,export,other,9.635
2021-12,Zimbabwe,export,gold_precious_metals,113.793
2021-12,Zimbabwe,export,tobacco,74.998
2021-12,Zimbabwe,export,nickel,57.463
2021-12,Zimbabwe,export,chromite,71.423
2021-12,Zimbabwe,export,platinum,37.828
2021-12,Zimbabwe,export,diamonds,19.786
2021-12,Zimbabwe,export,lithium,18.869
2021-12,Zimbabwe,export,agriculture,12.79
2021-12,Zimbabwe,export,ferrochrome,6.31
2021-12,Zimbabwe,export,other,3.248
2022-01,Zimbabwe,export,gold_precious_metals,188.135
2022-01,Zimbabwe,export,tobacco,93.257
2022-01,Zimbabwe,export,nickel,89.549
2022-01,Zimbabwe,export,chromite,81.378
2022-01,Zimbabwe,export,platinum,55.235
2022-01,Zimbabwe,export,diamonds,27.193
2022-01,Zimbabwe,export,lithium,26.419
2022-01,Zimbabwe,export,agriculture,35.639
2022-01,Zimbabwe,export,ferrochrome,9.662
2022-01,Zimbabwe,export,other,5.246
2022-02,Zimbabwe,export,gold_precious_metals,281.871
2022-02,Zimbabwe,export,tobacco,148.443
2022-02,Zimbabwe,export,nickel,106.928
2022-02,Zimbabwe,export,chromite,100.54
2022-02,Zimbabwe,export,platinum,55.955
2022-02,Zimbabwe,export,diamonds,35.065
2022-02,Zimbabwe,export,lithium,35.518
2022-02,Zimbabwe,export,agriculture,35.852
2022-02,Zimbabwe,export,ferrochrome,17.095
2022-02,Zimbabwe,export,other,7.713
2022-03,Zimbabwe,export,gold_precious_metals,300.931
2022-03,Zimbabwe,export,tobacco,177.877
2022-03,Zimbabwe,export,nickel,141.922
2022-03,Zimbabwe,export,chromite,114.726
2022-03,Zimbabwe,export,platinum,87.233
2022-03,Zimbabwe,export,diamonds,37.722
2022-03,Zimbabwe,export,lithium,30.79
2022-03,Zimbabwe,export,agriculture,32.425
2022-03,Zimbabwe,export,ferrochrome,14.936
2022-03,Zimbabwe,export,other,7.092
2022-04,Zimbabwe,export,gold_precious_metals,264.032
2022-04,Zimbabwe,export,tobacco,191.729
2022-04,Zimbabwe,export,nickel,148.812
2022-04,Zimbabwe,export,chromite,104.785
2022-04,Zimbabwe,export,platinum,65.51
2022-04,Zimbabwe,export,diamonds,43.916
2022-04,Zimbabwe,export,lithium,39.598
2022-04,Zimbabwe,export,agriculture,32.502
2022-04,Zimbabwe,export,ferrochrome,22.042
2022-04,Zimbabwe,export,other,10.63
2022-05,Zimbabwe,export,gold_precious_metals,240.427
2022-05,Zimbabwe,export,tobacco,141.834
2022-05,Zimbabwe,export,nickel,119.079
2022-05,Zimbabwe,export,chromite,111.25
2022-05,Zimbabwe,export,platinum,67.706
2022-05,Zimbabwe,export,diamonds,41.753
2022-05,Zimbabwe,export,lithium,32.338
2022-05,Zimbabwe,export,agriculture,29.68
2022-05,Zimbabwe,export,ferrochrome,20.548
2022-05,Zimbabwe,export,other,9.582
2022-06,Zimbabwe,export,gold_precious_metals,200.031
2022-06,Zimbabwe,export,tobacco,105.406
2022-06,Zimbabwe,export,nickel,75.04
2022-06,Zimbabwe,export,chromite,74.038
2022-06,Zimbabwe,export,platinum,41.706
2022-06,Zimbabwe,export,diamonds,34.793
2022-06,Zimbabwe,export,lithium,43.451
2022-06,Zimbabwe,export,agriculture,19.575
2022-06,Zimbabwe,export,ferrochrome,9.806
2022-06,Zimbabwe,export,other,4.573
2022-07,Zimbabwe,export,gold_precious_metals,219.953
2022-07,Zimbabwe,export,tobacco,134.077
2022-07,Zimbabwe,export,nickel,108.948
2022-07,Zimbabwe,export,chromite,93.943
2022-07,Zimbabwe,export,platinum,55.058
2022-07,Zimbabwe,export,diamonds,29.847
2022-07,Zimbabwe,export,lithium,32.355
2022-07,Zimbabwe,export,agriculture,25.135
2022-07,Zimbabwe,export,ferrochrome,15.513
2022-07,Zimbabwe,export,other,5.79
2022-08,Zimbabwe,export,gold_precious_metals,222.809
2022-08,Zimbabwe,export,tobacco,124.916
2022-08,Zimbabwe,export,nickel,109.389
2022-08,Zimbabwe,export,chromite,97.808
2022-08,Zimbabwe,export,platinum,65.444
2022-08,Zimbabwe,export,diamonds,35.642
2022-08,Zimbabwe,export,lithium,53.514
2022-08,Zimbabwe,export,agriculture,51.115
2022-08,Zimbabwe,export,ferrochrome,12.538
2022-08,Zimbabwe,export,other,5.969
2022-09,Zimbabwe,export,gold_precious_metals,278.901
2022-09,Zimbabwe,export,tobacco,179.707
2022-09,Zimbabwe,export,nickel,128.796
2022-09,Zimbabwe,export,chromite,95.852
2022-09,Zimbabwe,export,platinum,57.026
2022-09,Zimbabwe,export,diamonds,34.645
2022-09,Zimbabwe,export,lithium,29.766
2022-09,Zimbabwe,export,agriculture,27.459
2022-09,Zimbabwe,export,ferrochrome,14.348
2022-09,Zimbabwe,export,other,13.658
2022-10,Zimbabwe,export,gold_precious_metals,241.091
2022-10,Zimbabwe,export,tobacco,145.854
2022-10,Zimbabwe,export,nickel,124.136
2022-10,Zimbabwe,export,chromite,103.576
2022-10,Zimbabwe,export,platinum,76.208
2022-10,Zimbabwe,export,diamonds,39.243
2022-10,Zimbabwe,export,lithium,25.687
2022-10,Zimbabwe,export,agriculture,28.305
2022-10,Zimbabwe,export,ferrochrome,14.604
2022-10,Zimbabwe,export,other,6.401
2022-11,Zimbabwe,export,gold_precious_metals,174.706
2022-11,Zimbabwe,export,tobacco,126.479
2022-11,Zimbabwe,export,nickel,93.058
2022-11,Zimbabwe,export,chromite,80.906
2022-11,Zimbabwe,export,platinum,73.242
2022-11,Zimbabwe,export,diamonds,42.923
2022-11,Zimbabwe,export,lithium,26.535
2022-11,Zimbabwe,export,agriculture,24.147
2022-11,Zimbabwe,export,ferrochrome,10.171
2022-11,Zimbabwe,export,other,7.054
2022-12,Zimbabwe,export,gold_precious_metals,178.855
2022-12,Zimbabwe,export,tobacco,101.596
2022-12,Zimbabwe,export,nickel,83.731
2022-12,Zimbabwe,export,chromite,90.435
2022-12,Zimbabwe,export,platinum,46.946
2022-12,Zimbabwe,export,diamonds,23.912
2022-12,Zimbabwe,export,lithium,21.623
2022-12,Zimbabwe,export,agriculture,19.504
2022-12,Zimbabwe,export,ferrochrome,10.487
2022-12,Zimbabwe,export,other,10.149
2023-01,Zimbabwe,export,gold_precious_metals,150.67
2023-01,Zimbabwe,export,tobacco,79.07
2023-01,Zimbabwe,export,nickel,65.435
2023-01,Zimbabwe,export,chromite,62.37
2023-01,Zimbabwe,export,platinum,43.412
2023-01,Zimbabwe,export,diamonds,21.695
2023-01,Zimbabwe,export,lithium,18.271
2023-01,Zimbabwe,export,agriculture,25.031
2023-01,Zimbabwe,export,ferrochrome,11.023
2023-01,Zimbabwe,export,other,4.565
2023-02,Zimbabwe,export,gold_precious_metals,204.609
2023-02,Zimbabwe,export,tobacco,131.565
2023-02,Zimbabwe,export,nickel,83.305
2023-02,Zimbabwe,export,chromite,91.1
2023-02,Zimbabwe,export,platinum,52.807
2023-02,Zimbabwe,export,diamonds,28.258
2023-02,Zimbabwe,export,lithium,33.972
2023-02,Zimbabwe,export,agriculture,30.155
